2023-03-10 18:46:28,872 INFO    StreamThr :359580 [internal.py:wandb_internal():87] W&B internal server running at pid: 359580, started at: 2023-03-10 18:46:28.872289
2023-03-10 18:46:28,873 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: status
2023-03-10 18:46:28,874 INFO    WriterThread:359580 [datastore.py:open_for_write():85] open: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/run-f1re1p5s.wandb
2023-03-10 18:46:28,874 DEBUG   SenderThread:359580 [sender.py:send():336] send: header
2023-03-10 18:46:28,882 DEBUG   SenderThread:359580 [sender.py:send():336] send: run
2023-03-10 18:46:29,335 INFO    SenderThread:359580 [dir_watcher.py:__init__():216] watching files in: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files
2023-03-10 18:46:29,335 INFO    SenderThread:359580 [sender.py:_start_run_threads():1067] run started: f1re1p5s with start time 1678441588.872094
2023-03-10 18:46:29,335 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: summary_record
2023-03-10 18:46:29,335 INFO    SenderThread:359580 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 18:46:29,337 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: check_version
2023-03-10 18:46:29,337 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: check_version
2023-03-10 18:46:29,410 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: run_start
2023-03-10 18:46:29,415 DEBUG   HandlerThread:359580 [system_info.py:__init__():31] System info init
2023-03-10 18:46:29,415 DEBUG   HandlerThread:359580 [system_info.py:__init__():46] System info init done
2023-03-10 18:46:29,415 INFO    HandlerThread:359580 [system_monitor.py:start():151] Starting system monitor
2023-03-10 18:46:29,415 INFO    SystemMonitor:359580 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-10 18:46:29,415 INFO    HandlerThread:359580 [system_monitor.py:probe():172] Collecting system info
2023-03-10 18:46:29,416 INFO    SystemMonitor:359580 [interfaces.py:start():168] Started cpu
2023-03-10 18:46:29,416 INFO    SystemMonitor:359580 [interfaces.py:start():168] Started disk
2023-03-10 18:46:29,417 INFO    SystemMonitor:359580 [interfaces.py:start():168] Started gpu
2023-03-10 18:46:29,417 INFO    SystemMonitor:359580 [interfaces.py:start():168] Started memory
2023-03-10 18:46:29,417 INFO    SystemMonitor:359580 [interfaces.py:start():168] Started network
2023-03-10 18:46:29,440 DEBUG   HandlerThread:359580 [system_info.py:probe():195] Probing system
2023-03-10 18:46:29,443 DEBUG   HandlerThread:359580 [system_info.py:_probe_git():180] Probing git
2023-03-10 18:46:29,450 DEBUG   HandlerThread:359580 [system_info.py:_probe_git():188] Probing git done
2023-03-10 18:46:29,450 DEBUG   HandlerThread:359580 [system_info.py:probe():241] Probing system done
2023-03-10 18:46:29,450 DEBUG   HandlerThread:359580 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-58-generic-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-03-10T09:46:29.440592', 'startedAt': '2023-03-10T09:46:28.867455', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/media/dongjae/vol4/MeltingpotNets_pytorch/feudalnet_main.py', 'codePath': 'feudalnet_main.py', 'git': {'remote': 'https://github.com/Jong-w/MeltingpotNets_pytorch.git', 'commit': 'afd53fcde9448a3f6a0782ed085bac4dfa7ad02d'}, 'email': 'dongjaekim@dankook.ac.kr', 'root': '/media/dongjae/vol4/MeltingpotNets_pytorch', 'host': 'gpu2', 'username': 'dongjae', 'executable': '/home/dongjae/anaconda3/envs/MeltingpotNets_pytorch/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3557.369541666667, 'min': 800.0, 'max': 4133.333333333333}, 'cpu_freq_per_core': [{'current': 5276.869, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 5300.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4100.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'total': 457.37467193603516, 'used': 87.10095596313477}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 62.6185417175293}}
2023-03-10 18:46:29,451 INFO    HandlerThread:359580 [system_monitor.py:probe():182] Finished collecting system info
2023-03-10 18:46:29,451 INFO    HandlerThread:359580 [system_monitor.py:probe():185] Publishing system info
2023-03-10 18:46:29,451 DEBUG   HandlerThread:359580 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-10 18:46:29,451 DEBUG   HandlerThread:359580 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-10 18:46:29,451 DEBUG   HandlerThread:359580 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-10 18:46:30,336 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_created():275] file/dir created: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/wandb-summary.json
2023-03-10 18:46:30,337 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_created():275] file/dir created: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/requirements.txt
2023-03-10 18:46:30,337 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_created():275] file/dir created: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/conda-environment.yaml
2023-03-10 18:46:30,600 DEBUG   HandlerThread:359580 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-10 18:46:30,601 INFO    HandlerThread:359580 [system_monitor.py:probe():187] Finished publishing system info
2023-03-10 18:46:30,603 DEBUG   SenderThread:359580 [sender.py:send():336] send: files
2023-03-10 18:46:30,603 INFO    SenderThread:359580 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-10 18:46:30,607 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: stop_status
2023-03-10 18:46:30,607 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: stop_status
2023-03-10 18:46:31,004 DEBUG   SenderThread:359580 [sender.py:send():336] send: telemetry
2023-03-10 18:46:31,004 DEBUG   SenderThread:359580 [sender.py:send():336] send: telemetry
2023-03-10 18:46:31,004 DEBUG   SenderThread:359580 [sender.py:send():336] send: run
2023-03-10 18:46:31,259 INFO    SenderThread:359580 [sender.py:send_run():944] updated run: f1re1p5s
2023-03-10 18:46:31,291 INFO    wandb-upload_0:359580 [upload_job.py:push():138] Uploaded file /tmp/tmpopj5i435wandb/u3rjuxs9-wandb-metadata.json
2023-03-10 18:46:31,330 DEBUG   SenderThread:359580 [sender.py:send():336] send: telemetry
2023-03-10 18:46:31,336 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/config.yaml
2023-03-10 18:46:31,336 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/conda-environment.yaml
2023-03-10 18:46:31,336 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_created():275] file/dir created: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/wandb-metadata.json
2023-03-10 18:46:31,347 DEBUG   SenderThread:359580 [sender.py:send():336] send: telemetry
2023-03-10 18:46:32,337 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_created():275] file/dir created: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/output.log
2023-03-10 18:46:32,706 DEBUG   SenderThread:359580 [sender.py:send():336] send: exit
2023-03-10 18:46:32,706 INFO    SenderThread:359580 [sender.py:send_exit():559] handling exit code: 1
2023-03-10 18:46:32,706 INFO    SenderThread:359580 [sender.py:send_exit():561] handling runtime: 3
2023-03-10 18:46:32,707 INFO    SenderThread:359580 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 18:46:32,707 INFO    SenderThread:359580 [sender.py:send_exit():567] send defer
2023-03-10 18:46:32,707 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,707 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-10 18:46:32,707 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,707 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-10 18:46:32,707 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 1
2023-03-10 18:46:32,707 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,707 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-10 18:46:32,707 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,707 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-10 18:46:32,707 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 2
2023-03-10 18:46:32,707 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,707 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-10 18:46:32,707 INFO    HandlerThread:359580 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 18:46:32,707 DEBUG   SystemMonitor:359580 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 18:46:32,708 DEBUG   SystemMonitor:359580 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 18:46:32,708 DEBUG   SystemMonitor:359580 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 18:46:32,708 INFO    HandlerThread:359580 [interfaces.py:finish():175] Joined cpu
2023-03-10 18:46:32,708 INFO    HandlerThread:359580 [interfaces.py:finish():175] Joined disk
2023-03-10 18:46:32,750 INFO    HandlerThread:359580 [interfaces.py:finish():175] Joined gpu
2023-03-10 18:46:32,750 INFO    HandlerThread:359580 [interfaces.py:finish():175] Joined memory
2023-03-10 18:46:32,750 INFO    HandlerThread:359580 [interfaces.py:finish():175] Joined network
2023-03-10 18:46:32,751 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,751 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-10 18:46:32,751 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 3
2023-03-10 18:46:32,751 DEBUG   SenderThread:359580 [sender.py:send():336] send: stats
2023-03-10 18:46:32,751 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,751 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-10 18:46:32,751 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,751 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-10 18:46:32,751 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 4
2023-03-10 18:46:32,751 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,751 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-10 18:46:32,751 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,751 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-10 18:46:32,751 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 5
2023-03-10 18:46:32,751 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,751 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-10 18:46:32,752 DEBUG   SenderThread:359580 [sender.py:send():336] send: summary
2023-03-10 18:46:32,752 INFO    SenderThread:359580 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 18:46:32,752 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,752 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-10 18:46:32,752 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 6
2023-03-10 18:46:32,752 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,752 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 6
2023-03-10 18:46:32,752 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,752 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 6
2023-03-10 18:46:32,754 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 18:46:32,998 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 7
2023-03-10 18:46:32,998 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:32,998 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 7
2023-03-10 18:46:32,998 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:32,998 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 7
2023-03-10 18:46:33,337 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/wandb-summary.json
2023-03-10 18:46:33,338 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/config.yaml
2023-03-10 18:46:33,355 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 8
2023-03-10 18:46:33,355 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:33,355 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 8
2023-03-10 18:46:33,356 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:33,356 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 8
2023-03-10 18:46:33,358 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 9
2023-03-10 18:46:33,358 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:33,358 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-10 18:46:33,359 DEBUG   SenderThread:359580 [sender.py:send():336] send: artifact
2023-03-10 18:46:33,705 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-10 18:46:34,338 INFO    Thread-13 :359580 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/output.log
2023-03-10 18:46:34,650 INFO    wandb-upload_0:359580 [upload_job.py:push():93] Skipped uploading /home/dongjae/.local/share/wandb/artifacts/staging/tmpgfrolihq
2023-03-10 18:46:35,051 INFO    wandb-upload_1:359580 [upload_job.py:push():96] Uploaded file /home/dongjae/.local/share/wandb/artifacts/staging/tmp5c3trnxc
2023-03-10 18:46:36,483 INFO    SenderThread:359580 [sender.py:send_artifact():1417] sent artifact job-https___github.com_Jong-w_MeltingpotNets_pytorch.git_feudalnet_main.py - {'id': 'QXJ0aWZhY3Q6MzkzMjc0NjY2', 'digest': '954df0f8164cdafcf7cdf9b610c45d84', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NTQ0MDU2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzkzMjEyODU3', 'versionIndex': 1}}, 'version': 'latest'}
2023-03-10 18:46:36,483 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:36,483 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-10 18:46:36,483 INFO    SenderThread:359580 [dir_watcher.py:finish():362] shutting down directory watcher
2023-03-10 18:46:37,339 INFO    SenderThread:359580 [dir_watcher.py:finish():392] scan: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files
2023-03-10 18:46:37,339 INFO    SenderThread:359580 [dir_watcher.py:finish():406] scan save: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/conda-environment.yaml conda-environment.yaml
2023-03-10 18:46:37,339 INFO    SenderThread:359580 [dir_watcher.py:finish():406] scan save: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/config.yaml config.yaml
2023-03-10 18:46:37,340 INFO    SenderThread:359580 [dir_watcher.py:finish():406] scan save: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/output.log output.log
2023-03-10 18:46:37,341 INFO    SenderThread:359580 [dir_watcher.py:finish():406] scan save: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/requirements.txt requirements.txt
2023-03-10 18:46:37,343 INFO    SenderThread:359580 [dir_watcher.py:finish():406] scan save: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/wandb-metadata.json wandb-metadata.json
2023-03-10 18:46:37,343 INFO    SenderThread:359580 [dir_watcher.py:finish():406] scan save: /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/wandb-summary.json wandb-summary.json
2023-03-10 18:46:37,344 INFO    SenderThread:359580 [sender.py:transition_state():587] send defer: 10
2023-03-10 18:46:37,344 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: poll_exit
2023-03-10 18:46:37,345 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:37,345 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-10 18:46:37,345 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
2023-03-10 18:46:37,345 INFO    SenderThread:359580 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-10 18:46:37,346 INFO    SenderThread:359580 [file_pusher.py:finish():162] shutting down file pusher
2023-03-10 18:46:37,948 INFO    wandb-upload_1:359580 [upload_job.py:push():138] Uploaded file /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/config.yaml
2023-03-10 18:46:38,002 INFO    wandb-upload_3:359580 [upload_job.py:push():138] Uploaded file /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/requirements.txt
2023-03-10 18:46:38,004 INFO    wandb-upload_0:359580 [upload_job.py:push():138] Uploaded file /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/conda-environment.yaml
2023-03-10 18:46:38,011 INFO    wandb-upload_4:359580 [upload_job.py:push():138] Uploaded file /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/wandb-summary.json
2023-03-10 18:46:38,027 INFO    wandb-upload_2:359580 [upload_job.py:push():138] Uploaded file /media/dongjae/vol4/MeltingpotNets_pytorch/wandb/run-20230310_184628-f1re1p5s/files/output.log
2023-03-10 18:46:38,228 INFO    Thread-12 :359580 [sender.py:transition_state():587] send defer: 11
2023-03-10 18:46:38,228 DEBUG   HandlerThread:359580 [handler.py:handle_request():144] handle_request: defer
2023-03-10 18:46:38,228 INFO    HandlerThread:359580 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-10 18:46:38,228 DEBUG   SenderThread:359580 [sender.py:send_request():363] send_request: defer
